Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,http://www.co-ode.org/ontologies/ont.owl#affect_of,http://www.co-ode.org/ontologies/ont.owl#geneticInfluenceFactor,http://www.co-ode.org/ontologies/ont.owl#hasage,http://www.co-ode.org/ontologies/ont.owl#hasBMI,http://www.co-ode.org/ontologies/ont.owl#hasex,http://www.co-ode.org/ontologies/ont.owl#hasgeneticriskfactor,http://www.co-ode.org/ontologies/ont.owl#hasrace,max_intra_ontology_similarity,avg_intra_ontology_similarity,most_similar_concept
http://www.co-ode.org/ontologies/ont.owl#Public_green_spaces,Public_green_spaces,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Local_community_infrastructre,,,,,,,,0.7677339315414429,0.22256557643413544,Accessibility_to_green_space
http://www.co-ode.org/ontologies/ont.owl#Community_resilience,Community_resilience,,,False,,,http://www.co-ode.org/ontologies/ont.owl#At_the_mesoenvironmental_level,,,,,,,,0.43976736068725586,0.17356754839420319,Community_noise_pollution
http://www.co-ode.org/ontologies/ont.owl#loss_of_urban_forest,loss_of_urban_forest,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Accessibility_to_green_space,,,,,,,,0.4636478126049042,0.16889968514442444,Disaster_prepardness_in_urban_area
http://www.co-ode.org/ontologies/ont.owl#Exposure_to_toxins_workplace,Exposure_to_toxins_workplace,,,False,,,http://www.co-ode.org/ontologies/ont.owl#At_the_Individual_level,,,,,,,,0.8097308874130249,0.28518974781036377,Exposure_to_pollutants_workplace
http://www.co-ode.org/ontologies/ont.owl#Health_outcomes,Health_outcomes,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Environmental_Determinants_of_Health,,,,,,,,0.48509472608566284,0.17503099143505096,Environmental_Determinants_of_Health
http://www.co-ode.org/ontologies/ont.owl#At_the_macroenvironmental_level,At_the_macroenvironmental_level,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Environmental_Determinants_of_Health,,,,,,,,0.85733962059021,0.2717644274234772,At_the_microenvironmental_level
http://www.co-ode.org/ontologies/ont.owl#Extreme_weather_Events,Extreme_weather_Events,,,False,,,http://www.co-ode.org/ontologies/ont.owl#At_the_global_level,,,,,,,,0.4511536955833435,0.1356559842824936,Climatic_changes
http://www.co-ode.org/ontologies/ont.owl#Accessibility_to_green_space,Accessibility_to_green_space,,,False,,,http://www.co-ode.org/ontologies/ont.owl#At_the_mesoenvironmental_level,,,,,,,,0.7677339315414429,0.19074879586696625,Public_green_spaces
http://www.co-ode.org/ontologies/ont.owl#Indoor_heat_stress_in_workplace,Indoor_heat_stress_in_workplace,,,False,,,http://www.co-ode.org/ontologies/ont.owl#At_the_macroenvironmental_level,,,,,,,,0.5914655327796936,0.2379836142063141,Thermal_comfort_in_home
http://www.co-ode.org/ontologies/ont.owl#Demographics,Demographics,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Environmental_Determinants_of_Health,,,,,,,,0.3464840352535248,0.11748155206441879,At_the_Individual_level
